Date,Description,Name,Reting,rating_count,reviews_count,label
" January 8, 2016","Go in the fall when the leaves are changing colors. Beautiful scenic drive and the views of the vineyards are the icing on the cake. 

We had a great time at Blue Mountain.  It was fun,  educational, and enlightening.  We'll worth the cost and a nice get away.",Tanisha H.,5,2,2,1
" December 3, 2015",We went to the Montgomery mall location and the two guys working were awesome! So friendly and we started some great conversation! I would recommend this to anyone trying wine for the first time to frequent winery drinkers! Thanks for the experience blue mountain! We will be back soon!,Taylor B.,5,5,5,1
" November 30, 2015",They don't mind if you do not redeem by date also make reservations!!!!,Mary W.,5,1,1,1
" November 18, 2015",The Chocolate pairing was excellent Definitely a hit with the lady I brought ;),Preston C.,5,2,2,1
" November 17, 2015","The owner and host, Joe, was very informative, knowledgable, and friendly! The atmosphere was great! Highly recommend a tour and sampling of wine and chocolate",Willie M.,5,7,7,1
" October 26, 2015",Awesome experience,Lisa G.,5,4,4,1
" October 24, 2015",Amazing place and people,Amity S.,5,1,1,1
" October 24, 2015",Enjoy itit is fantastic!!,Bill M.,5,1,1,1
" September 30, 2015",Must make reservations and they are much busier on the weekends than the weekdays. Try and pack a lunch as they have an outdoor deck and beautiful scenery on the property!!,Chris O.,5,10,10,1
 Invalid date,After the wine tasting choose your favorite for only $6/glass.,Mary E.,5,330,330,1
 Invalid date,well worth taking the tour. Joe is very knowledgeable about his business and funny as well.,Anita,5,13,13,1
 Invalid date,Very informative and comfortable,Jovace N.,5,6,6,1
 Invalid date,Be on time.,Julian M.,5,1,1,1
 Invalid date,Knowledgeable staff and wonderful deck.,Chad S.,5,1,1,1
 Invalid date,Book the tour a month ahead. It fills up quick. Loved the wine and chocolate pairing and highly recommend.,Dorothy V.,5,1,1,1
 Invalid date,Pay careful attention to the road signs. They also have locations in Reading Terminal and Willow Grove.,Marcella S.,5,5,5,1
 Invalid date,"Be sure you realize the only location that offers the wine tour is new tripoli, PA. a group of people that attended when I did came all the way from Virginia because they didn't realize this.",Kimberly C.,5,1,1,1
 Invalid date,Very busy on the weekend,CAROLYN Z.,5,2,2,0
 Invalid date,Great little spot for a quick drink,Karim W.,5,1,1,1
 Invalid date,We loved it! Make sure to make a reservation regardless if it's just the two of you! Diana was great with accomodating us and she was great in helping us through our first wine testing experience. We hope to tour the vineyard next time. :),Maria V.,5,2,2,1
 Invalid date,"No tip needed, just great service",Maurice N.,5,5,5,1
 Invalid date,"It's a beautiful winery, Sundays they have bands and you can bring your own picnic if you want.  Im going back agian!",Maria T.,5,21,21,1
 Invalid date,"very friendly staff, cozy environment",Berrak,5,3,3,1
 Invalid date,Great place and amazing host,Ashley R.,5,1,1,1
 Invalid date,Great Riesling and petite sirah,John M.,5,21,21,1
 Invalid date,Wonderful time,Joanne S.,5,5,5,1
 Invalid date,Very well educated owner of the vineyard! We stayed for music and wine after our tour and tasting and really enjoyed ourselves!,Nicole E.,5,4,4,1
 Invalid date,"Make a reservation ahead of time; be prepared to taste good wine and learn something. Dallas was an excellent 'educator' of wines, tailored our tasting to our individual liking and was very engaged in the tasting. one of the best we have been to, highly recommend.",Helen F.,5,7,7,1
 Invalid date,Very informative especially for people who don't know much about wine.,Timothy K.,5,38,38,1
" December 30, 2014",Great Riesling and petite sirah,John M.,5,21,21,1
" December 28, 2014",Wonderful time,Joanne S.,5,5,5,1
" December 15, 2014",Very well educated owner of the vineyard! We stayed for music and wine after our tour and tasting and really enjoyed ourselves!,Nicole E.,5,4,4,1
" December 13, 2014","Make a reservation ahead of time; be prepared to taste good wine and learn something. Dallas was an excellent 'educator' of wines, tailored our tasting to our individual liking and was very engaged in the tasting. one of the best we have been to, highly recommend.",Helen F.,5,7,7,1
" November 30, 2014",Very informative especially for people who don't know much about wine.,Timothy K.,5,38,38,1
" November 30, 2014",Try wines you wouldn't typically think you'd like!,Sarah M.,5,1,1,1
" November 29, 2014","Not long, quick date",Michael G.,5,8,8,1
" November 23, 2014","Joe was great. Not only did I learn a great deal about wines, I came home with some great selections for the Holidays.",Sucharitha S.,5,1,1,1
" November 19, 2014",Recheck your appointments !!!,Samantha M.,5,3,3,1
" November 18, 2014",It was a good experience the staff is very knowledge about the product and cheeses is delicious!,Amina M.,5,25,25,1
 Invalid date,Sid was wonderful at the Hershey location!,Pam H.,5,5,5,1
 Invalid date,Go and enjoy.  Good time.,John B.,5,1,1,1
 Invalid date,Awesome experience!!! Very friendly staff. 100% worth checking out.,Taylor V.,5,1,1,1
 Invalid date,We really had a grate time!!! Sid was a grate hoste and we really enjoyed his insite on wine.,Shoneika M.,5,2,2,1
 Invalid date,Plan for it being around 2 hrs,Rebekah Y.,5,3,3,1
 Invalid date,"Awesome Learning Experience!!
Take the Tour!!
Joe is Great!!",Scott T.,5,5,5,1
 Invalid date,Sometimes it isn't explained the way they state it when you get there but with Blue Mountain it was all that more. I learned a lot about wines and the tasting part was outstanding,Sondra M.,5,3,3,1
 Invalid date,"Don't expect the world. Just go, have some fun and hope the people sitting next to you are as fun as us.",Brendan C.,5,2,2,1
 Invalid date,"Enjoy the exceptional tour guided by Joe, the knowledgeable owner!",Jim C.,5,2,2,1
 Invalid date,Great place. Great people.,Jack L.,5,2,2,1
 Invalid date,Eat something before you go,Heidi S.,5,1,1,1
 Invalid date,Beautiful country scenery. Very nice staff. Excellent selection of wine.,Michael Y.,5,3,3,1
 Invalid date,We were able to try as many wines as we wanted and loved them so much that we bought 8 bottles! We definitely recommend Blue Mountain Vineyards & Cellars! One thing I will say is that we did not realize until we got there that the Hershey location is not the vineyard itself. It is actually a small store within GIANT grocery store. We still enjoyed ourselves though and plan to visit the actual Vineyard one days soon!,Dana D.,5,4,4,1
 Invalid date,"The class, the sit down question and answer by Joe was great, the wine selection fantastic. The only thing that wasn't right was the $20 I paid to hear a ""jazz"" performance after the tasting. We went onto the deck but never heard a hint of jazz. Maybe we should of sat closer or drank less wine. great place tho'",Michael H.,5,28,28,1
 Invalid date,"extremely interesting and informative, will go again!!!",Georgie W.,5,18,18,1
 Invalid date,very nice tasting experience,Roy B.,5,7,7,1
 Invalid date,"Bri's Blush my favorite by far! 
Denise was great. 
Pack a picnic and enjoy the surroundings!",Gina F.,5,8,8,1
 Invalid date,Learned a lot about types of wine and was a fun experience.,Jeannette K.,5,1,1,1
 Invalid date,The environment was friendly and pleasant.  All of the staff on-board that day were accommodating.  This was a good experienceand i would recommend Blue Mountain to others!,Rhonda B.,5,3,3,1
 Invalid date,"Call and schedule reservations! On Sundays they have live bands, so you get free entertainment with your sampling!",Jennifer V.,5,1,1,1
 Invalid date,Great Experience!  Have more knowledge now then ever about wine and wine making.,Ruth H.,5,2,2,1
 Invalid date,Hershey location is actually inside the Giant Food Store,Jill B.,5,4,4,1
 Invalid date,Definitely call ahead of time to make sure they are doing the wine tours before you go.,Brian M.,5,2,2,1
 Invalid date,"little far for us NJ girls to go,but it was a beautiful day and scenary was wonderful.. Winery was so inviting -people were very accommodating and most importantly, WINE WAS GOOD. Enjoyed it very much.",Robin B.,5,7,7,1
 Invalid date,"This is a ""must do!"" Went with three friends and we had a great time! Joe (our tour guide and owner of the vineyard) was great, his knowledge and presentation allowed me to learn more than I have from any other tour, their wines are wonderful (they have a White Merlot that is amazing...plus so many others) and the prices are affordable. Being able to buy a bottle to enjoy over the ice/fruit pitcher they offer while sitting on their deck overlooking the area after our tour was a wonderful way to end our day of wine tasting. You do not want to miss this opportunity.",Veronica C.,5,13,13,1
 Invalid date,"Wonderful 

Exceptional seevice",John C.,5,21,21,1
 Invalid date,Nice atmosphere. Last visit a little rushed through the tasting. This time around a more knowledgeable person hosted the tasting.,Danielle B.,5,3,3,1
 Invalid date,The owner is extremely knowledgable and spends alot of time teaching about wine.  He was very enjoyable - I highly recommend this groupon to others.,Susan A.,5,4,4,1
 Invalid date,"Staff was friendly, was was good.  I would go back.  There was 4 in our group and we all enjoyed our tasting.",Nancy S.,5,1,1,1
 Invalid date,Make a reservation! It's very popular so times fill up quick.,Reann T.,5,1,1,1
 Invalid date,This group is really worth the money,Robert M.,5,3,3,1
 Invalid date,great place.  I will definitely go back.,Jason N.,5,2,2,1
 Invalid date,"Great place to go, lots of fun, staff was great!",Chandra S.,5,3,3,1
 Invalid date,Only have a wine tasting with Cidy,Trina B.,5,5,5,1
 Invalid date,Really nice atmosphere,Tara M.,5,6,6,1
 Invalid date,"Definitely call ahead - call by Thursday if you want to go over the weekend.  Ask about tours on Sat/Sun.  They are a nice place, but get very crowded/busy.  If you do your groupon on Sunday, there is a Sangria Sunday with music on the deck, but you need to use Groupon before 1 or after 2 (2:30); there is a vineyard tour at 12 noon.  Helpful suggestion to go for the noon tour and then do your Groupon.  Afterword, stay for the music on the deck with your bottle or Sangria.",Crisann N.,5,5,5,1
 Invalid date,Come to explore!,Leon P.,5,47,47,1
 Invalid date,"While in Hershey, it was a little hard to find BUT well worth it!! In the Giant supermarket. So super nice and the wines were excellent!!",Evelyn P.,5,3,3,1
 Invalid date,Plan to stay and enjoy a bottle of wine on their beautiful deck!,Tara L.,5,1,1,1
 Invalid date,GO!!! Sunday's are extra special with live music featuring local bands. We had a memorable day!,Lauren S.,5,9,9,1
 Invalid date,Long walk for seniors,Alanna A.,5,16,16,1
 Invalid date,Take the time to visit the property.  Try some more tastings at the bar. Share a bottle and have more cheese out on the deck. Enjoy!,Sheryl C.,5,2,2,1
 Invalid date,This was a WONDERFUL experience.  We celebrated my daughters 22nd Birthday.  Vicki gave a very informative talk about the wines.  We learned soooo much and enjoyed the deck and view.  We will be back.,Amy J.,5,1,1,1
 Invalid date,If you plan to go on a Sunday make sure you reserve a spot to see the band also along with your Groupon.,Gwyn Z.,5,12,12,1
 Invalid date,"Go on a Sunday to enjoy the live bands and take some food to enjoy with your wine while listening! When it's nice outside, the deck is an amazing place to sit. Love it here!",Casandra S.,5,1,1,1
 Invalid date,Definitely make the trip to the vineyard for the tour! What a Wine Education!!,Kelly P.,5,7,7,1
 Invalid date,"Relax and enjoy the ambiance and the ""performance"" of Virgil who was an outstanding wine ""presenter"".
We totally enjoyed Virgil's presentation; the cheese and, definitely, the wine.
We were amazed to discover that Blue Mountain grows their own red grapes for the Merlot, etc.
Not normal in PA.
We went early (12:00PM) on Saturday and our first greeter was Vidal............a 100+ pound Rottie who is such a gentle soul. The next ""gentle soul"" was Virgil who made our stay a delightful treat.
Unlike others......no complaints.
We will definitely come back for another tasting.
Clem & Lynne",Lynne K.,5,9,9,1
 Invalid date,This is a GREAT experience!  The staff was very knowledgeable and made the experience a very pleasant one!,Nicole P.,5,4,4,1
 Invalid date,Great wine. Make sure to take your time and savor the experience.   Almost  every selection I tasted was a winner!,Ronald P.,5,3,3,1
 Invalid date,If wanting a more intimate outing; then go during the week as weekends are busy. Expect to buy more than one bottle because they are delicious.,Suzanne O.,5,1,1,1
 Invalid date,"Great time, just bring your open mind and creativity!",Penny D.,5,4,4,1
 Invalid date,I have been to wine tastings before but this was so much more educational and enjoyable. The Reading Terminal location is intimate and fun. I would recommend this experience as well as the petite syrah to anyone who likes wine.,Kelsey H.,5,14,14,1
 Invalid date,Possibly offering seating for the elderly while doing the wine/cheese tasting.,Linda,5,31,31,1
 Invalid date,Wonderful experience,Sarah O.,5,2,2,1
 Invalid date,Willow grove location is inside Giant food store,Jenn M.,5,10,10,1
 Invalid date,Go when their is a tour available,Jarad S.,5,3,3,1
 Invalid date,"Bring your own snacks cheese, etc.  Buy a bottle of wine and enjoy the views and music on Sundays.  Very friendly staff, a wonderful afternoon and pretty good wines!  If you havent had Lehigh Valley wine you will be pleasantly surprised!",Michael R.,5,4,4,1
 Invalid date,Eat before you go...you'll sample approximately 12 wines.  So you'll be toasted.,Delon H.,5,12,12,1
 Invalid date,"will be back in the warmer months to sit outside or to enjoy the entertainment, beautiful place",Susan,5,2,2,1
 Invalid date,Was a really nice intro to wine. They were very knowledgeable and invested in teaching about wine. Was a very nice class!,Sumati N.,5,3,3,1
 Invalid date,Dress warm.  Don't be in the corner for tasting--you Re almost forgotten.,Susan E.,5,4,4,1
 Invalid date,It was a wonderful experience!!,Rachelle A.,5,8,8,1
 Invalid date,Plan to have a great time! Very welcoming!,Melissa S.,5,2,2,1
 Invalid date,"Friendly staff, great place to hang out, good white wines.",Bu W.,5,2,2,1
 Invalid date,It was great. If you go to the one in mongumery mall there is no tour. And park by maceys enterance.,Tyler H.,5,1,1,1
 Invalid date,We loved the wine and cheese tasting and were happy to take several bottles and some cheese home with us.  Thanks!,Jody T.,5,3,3,1
 Invalid date,Awesome and friendly service.  Delicious wine. Informative tour! Definitely recommended :-),Kristin K.,5,1,1,1
 Invalid date,We enjoyed our visit and spending quality time with our friends who we brought the 4 person package for as an after the Hoildays get together.,Stephanie C.,5,7,7,1
 Invalid date,Wines are very good highly recommended.,David M.,5,53,53,1
 Invalid date,"A beautiful vineyard! Staff was great, I will be going back again!!",Salita G.,5,13,13,1
 Invalid date,the owner gives the tour and takes the time to explain everything a novice needs to learn about wine.  it was a pleasure to learn about winemaking and try the wines to find your favorites.,Mary K.,5,2,2,1
 Invalid date,It was definitely an enjoyable experience! Everyone was very nice & the owner was helpful on picking out wine. I would recommend this winery to everyone! Thank you!,Bonnie B.,5,1,1,1
 Invalid date,Do not recommend it.,Doris R.,5,2,2,0
 Invalid date,Awesome tasting and knowledgeable staff. Left with 3 bottles of red wine and I had not found a red wine I liked before going to Blue Mountain.,Alice M.,5,2,2,1
 Invalid date,"Joe was great, fun and very informative . Had a GREAT TIME deff be back and it made us into wine drinkers !!",Kimberly L.,5,4,4,1
 Invalid date,"Lovely people, great atmosphere! I'll def be back soon!",Jessica L.,5,12,12,1
 Invalid date,Very enjoyable day.,Timothy A.,5,3,3,1
 Invalid date,"The owner's knowledge and presentation was very informative
And well done! We learned a lot and could buy wine there knowing that 
After the wine pairings/testing. All was worth it! We will return with new friends.",Alexandra C.,5,1,1,1
 Invalid date,A nice day trip to sip and learn a little about wine,George M.,5,1,1,1
 Invalid date,Not the wine experience  I'm used to. The wine was great and I think a venue and service should match the quality of the wine.,Brittany E.,5,12,12,1
 Invalid date,The owner was very informative!,Laurie H.,5,2,2,1
 Invalid date,It was fun and infomative and we enjoyed our visit!,Laura A.,5,6,6,1
 Invalid date,Clean facility great wine knowledgeable friendly staff,Michele P.,5,18,18,1
 Invalid date,All the Wines we tasted there were Excellent and we also learned a lot on the tour!  We will be buying this wine again!,George T.,5,15,15,1
 Invalid date,Excellent!,Gabriel R.,5,1,1,1
 Invalid date,Very informative and friendly staff! Would definitely recommend to friends and family. Thank you!,Vicki C.,5,14,14,1
 Invalid date,It was a very informative class and tour. Joe was entertaining ang clearly loves what he does. Wine tasting was a good learning experience. Wines were a little pricey but no pressure to buy! We bought 3 bottles and got our tasting glasses as a souvenir. Fun afternoon!,M B.,5,1,1,1
 Invalid date,"Very informative, friendly atmosphere, will definitely be back for special events. I do wish that there was more of ""tour"" but as a small vineyard it was a great experience!!",Jordan R.,5,1,1,1
 Invalid date,"Joe, the owner, was super friendly and took his time to answer any questions. He gave a mini lecture about the history of wine making in PA and the differences you can encounter in wine from different regions of the USA. 
I would definitely plan on going back, next time I'll bring the whole family.",Homero P.,5,11,11,1
 Invalid date,We had a great time! We will be as soon to get more wine!,Michelle H.,5,22,22,1
 Invalid date,Very informative and lovely people,Sherry A.,5,11,11,1
 Invalid date,The tasting was nice would recommend that you actually go to vineyard instead of store front. It is not really set up for you to enjoy your tasting there are no seats so you stand for wine and cheese. The cheeses were good but they were tight with the crackers. Btw they were out of glasses even though 2 were supposed to be included,Roniqua W.,5,57,57,1
 Invalid date,Absolutely awesome!!,Lisa E.,5,11,11,1
 Invalid date,I've never been in a vineyard but this experience was very nice really enjoyed it,Dali T.,5,2,2,1
 Invalid date,Staff was very friendly.  It was very crowded and would have liked a tour included.,John M.,5,1,1,1
 Invalid date,Great tour and excellent wines. I will be returning.,Holly D.,5,9,9,1
 Invalid date,"We had such an enjoyable time!  Vicki's knowledge of her wines, grapes, pairings, etc ,
blew us away!  Her approach was warm and knowledgeable. This led us to our purchase of wine, along with the
awesome cheese. We will return and tell others!",Susanne J.,5,5,5,1
 Invalid date,"This was not just a tasting, it was so much more! Thank you for the ""old school"" wine education. We loved it!!!",Dawn S.,5,1,1,1
 Invalid date,Vicky and Sheila are very friendly. They are knowledgeable about their product. Also they made us feel welcome.,Michelle L.,5,4,4,1
 Invalid date,The staff was very friendly and helpful.  We enjoyed our time there.,Lee T.,5,1,1,1
 Invalid date,We had a great time.  The red wines are amazing!  Something you do not really get from an east coast vinetard.,Jamie H.,5,1,1,1
 Invalid date,I had a great time. It was well worth it.,Linda C.,5,1,1,1
 Invalid date,"Very interesting, informative, and fun!",Michelle W.,5,46,46,1
 Invalid date,Make sure the date and times are correct with  Blue Mountain Vineyards before you go.,Cindy O.,5,1,1,1
 Invalid date,"Tour guide was awesome! Tons of energy, very informative, and personable. Wine was great, and they let you walk through the vineyard (although I am sure that most vineyards will let you). Definitely recommend this vineyard to the novice wine taster! There mascot is pretty cool as well!",Chris S.,5,1,1,1
 Invalid date,"Our family really enjoyed our day at Blue Mountain !  The people were wonderful, the walk to the  vineyard provided breathtaking scenery, and the wines were so delicious that we brought home a case.",Constance T.,5,10,10,1
 Invalid date,Maybe include a tour and a bit less talk,Evangelina C.,5,28,28,1
 Invalid date,"Amazing time, if the groupon is still available you should jump at the opportunity!",Eric S.,5,1,1,1
 Invalid date,Cheese was not offered with Groupon as advertised.,Katie M.,5,1,1,1
 Invalid date,"Extremely educational on wine, more so than any other winery tour I have been thru",Susan R.,5,1,1,1
" June 16, 2013","Our family really enjoyed our day at Blue Mountain !  The people were wonderful, the walk to the  vineyard provided breathtaking scenery, and the wines were so delicious that we brought home a case.",Constance T.,5,10,10,1
" June 16, 2013",Maybe include a tour and a bit less talk,Evangelina C.,5,28,28,1
" June 14, 2013","Amazing time, if the groupon is still available you should jump at the opportunity!",Eric S.,5,1,1,1
" June 14, 2013",Cheese was not offered with Groupon as advertised.,Katie M.,5,1,1,1
" June 14, 2013","Extremely educational on wine, more so than any other winery tour I have been thru",Susan R.,5,1,1,1
" June 13, 2013",It was a delightful and educational experience.  We all (there were four adults) bought several bottles of wine.  We will probably visit the winery again.,Edward C.,5,2,2,1
" May 11, 2013",It was so fun and educational. Thank you!,Megan H.,5,1,1,1
" April 28, 2013",Had a great day at the vineyard with my brother.  Loved learning about the science of wine and the process of making it all happen. Thank you Blue Mountain!,Gena Mae B.,5,7,7,1
" April 27, 2013",Really enjoyed ourselves. We would recommend to others.,Christine B.,5,3,3,1
" April 24, 2013",The owner was great and was very knowledgable andaw to answer all questions. She had fun with us doing the wine tasting and really wanted us to try different kinds of wines. The building is set up nicely and seems like their weekend events would be tons of fun.  I will be back :). Thanks for a fun day!,Stephanie J.,5,2,2,1
" April 22, 2013","They were very hospitable and the views are amazing.  We fell in love with their dog as well!
I would suggest that even if they charge another $10 more for this, they should BUT they need to have more than 5 tastings when your menu has 20 wines. There were at least 3 more that I might have purchased if I would have been able to taste them.",Snow S.,5,11,11,1
" April 21, 2013",Now that I had the opportunity to visit Blue Mountain Vineyard I would definitely purchase their product.  It was excellent.,Sandy M.,5,9,9,1
" April 21, 2013",JUST LOVE THE BLUE MOUNTAIN VINEYARDS AND ITS STAFF!  HIGHLY RECOMMEND!,Michele G.,5,7,7,1
" April 14, 2013",What a great time!  Looking forward to going back for Blues music on a Sunday!,Terry H.,5,16,16,1
" March 31, 2013",Great local winery.  Owner is very knowledgeable and friendly.  Property is beautiful and the wines are very good and reasonably priced.  Highly recommend the Cabernet.,Lydia C.,5,19,19,1
" March 29, 2013","I actually bought this for my brother & sister in law for a Christmas present !
They loved their experience at the vineyard - they told me their guide was very
informative ! Thanks for adding to their x-mas present !",Rosemarie M.,5,5,5,1
" March 2, 2013",Could not have been a better experience.  and the wines were excellent also,MAB,5,1,1,1
" January 20, 2013","I've been to several vineyards, but what I had appreciated most about this one was how he was educating us. Most wineries were just about the taste. While going to Blue Mountain I was able to learn more about the ""why's"" and ""how's"". Thank you!",Amelia R.,5,3,3,1
" January 20, 2013",Great time!,Jennifer L.,5,1,1,1
" January 7, 2013",it was a great time and we will definitely go back!!!!,Erica C.,5,3,3,1
 Invalid date,"We did not get the cheese paring like we were auppose to on our groupon. However, i enjoyed the experience and the wine",Natasha T.,5,8,8,1
 Invalid date,"Had a wonderful time. Have been to a good number of wine tastings and tours And I learned something new and enjoyed Tom's knowledge and awesome rotwieller, Shiraz. My dad an friend Annie enjoyed their time and loved their pest tour/tasting experience.",Kimberly A.,5,29,29,1
 Invalid date,"Loved it...had a wonderful time, learned some interesting facts, will be back to buy more:)",Deb P.,5,1,1,1
 Invalid date,We had a group of 4 for the wine tasting and we had a really enjoyable experience.  My friend and I are already planning to attend one of the grape picking and stomping events in the next couple of weeks.,Melissa M.,5,11,11,1
 Invalid date,Had an excellent time! Would love to come back another time.,Amanda B.,5,1,1,1
 Invalid date,"This was a great experience! Joe was great, and very helpful!",Jamie S.,5,2,2,1
 Invalid date,"Loved the tour with winemaker, Joe. Loved the wine! We're new Blue Mountain Vineyard fans!",Rebecca J.,5,3,3,1
 Invalid date,Very knowledgable and engaging.,Erica S.,5,9,9,1
 Invalid date,"John was very informative and created a very warm, welcoming atmosphere.  I can honestly say that I think my fiance and I both learned more about the process of making wine than we have from any other vineyard or other resource.  We will definitely be back soon!",Nemeth,5,12,12,1
 Invalid date,"We really learned a lot about how wine is made, stored and bottle.  Well worth the trip.",Debi G.,5,4,4,1
 Invalid date,The experience was better than I ever expected!  Very  generous on the wine and cheese portions.  No pressure to purchase.   The store was very nice and the atmosphere was great!!! I would go back again!!!  I should have bought more bottles while I was there!!!,Lori L.,5,4,4,1
 Invalid date,"Wonderful wine, friendly people.  Had a great visit!",Sandra B.,5,1,1,1
 Invalid date,"very nice place great wine great atmosphere ,very friendly staff. super time",John B.,5,2,2,1
 Invalid date,We had a great time! Great place for a girls day out!,Micole H.,5,6,6,1
 Invalid date,"A great tasting opportunity in Hummelstown. The
Associate was knowledgeable and friendly.",Tammy B.,5,4,4,1
 Invalid date,Dallas was awesome!!  He was able to educate me on how to open my palate to enhance my wine experience.,Kim F.,5,2,2,1
 Invalid date,It was an excellent time had at the store in The Montgomery Mall. I plan on visiting the Vineyard for the full experience!!!,William W.,5,1,1,1
 Invalid date,"keep it up, good wine and friendly service",Kyle M.,5,7,7,1
 Invalid date,Had a great time and learned a lot from Joe! Will def be back up :-),Sarah T.,5,13,13,1
 Invalid date,"Attractive tasting room, enjoyed time on the deck.  Tour guide was witty!",Sheryl M.,5,1,1,1
" August 15, 2012",Dallas was awesome!!  He was able to educate me on how to open my palate to enhance my wine experience.,Kim F.,5,2,2,1
" August 15, 2012",It was an excellent time had at the store in The Montgomery Mall. I plan on visiting the Vineyard for the full experience!!!,William W.,5,1,1,1
" August 7, 2012","keep it up, good wine and friendly service",Kyle M.,5,7,7,1
" August 5, 2012",Had a great time and learned a lot from Joe! Will def be back up :-),Sarah T.,5,13,13,1
" August 1, 2012","Attractive tasting room, enjoyed time on the deck.  Tour guide was witty!",Sheryl M.,5,1,1,1
" August 1, 2012",Enjoyed our day there with John very much!  Learned alot about what makes Blue Mountain varieties so special and the tasting proved that.,Lisa R.,5,9,9,1
" August 1, 2012",Great time! Enjoyed ourselves a lot!,Gina M.,5,3,3,1
" August 1, 2012",thanks blue mountain it was great!,Diane S.,5,3,3,1
" July 31, 2012",we really enjoyed our visit,Linette B.,5,4,4,1
" July 19, 2012",We had a great time and have been recommending you to our friends here in Mechanicsburg.,Chrylann F.,5,3,3,1
 Invalid date,The person giving the class was very knowledgeable about the wine and wine making making process.,Maryanne S.,5,3,3,1
 Invalid date,"Wish the class had been more about learning to pair wines with food. Instead, it was more of an expanded tasting of wine and cheese.",Rachel R.,5,3,3,1
 Invalid date,We had a most enjoyable and informative morning at Blue Mountain Vineyard.  Definetly going to repeat that day.,Pat L.,5,2,2,1
 Invalid date,"This is what I sent to Groupon - Tour by the owner, Joe. Not your typical winery tour. GREAT information on how to interpret wine labels, the differences in wine based on growing regions/soil, the health benefits and concerns of various varietals and fermentation processes. Wines were wonderful - something for every pallet. Wish we could have spent the day with Joe but unfortunately he had work to do.",Anthony F.,5,2,2,1
 Invalid date,I would love to go back again. I would love to drink their red wines when I go out.,Suann J.,5,6,6,1
 Invalid date,Thanks we had a great time! Dallas was very knowledgeable and made us feel extremely comfortable.,Marco G.,5,1,1,1
 Invalid date,thought the tour would include a tour of the vineyard,Tracy S.,5,1,1,1
 Invalid date,"Nice time, would of like to have seen the fields instead of just a glance from the window.",Katie D.,5,5,5,1
 Invalid date,We had a beautiful afternoon at Blue Mountain Vineyard. Spent some time on their deck enjoying the scenery and some wine.,Dene H.,5,7,7,1
 Invalid date,"Thanks! If it hadn't been for the Groupon my husband and I would not have known about about your vineyard. 
Your vineyard is in a lovely setting and the tasting room, shop and outdoor deck are very comfortable. Not at all snobby. We hope to visit again and plan to check the web page for other events.",Linda C. B.,5,1,1,1
 Invalid date,"I recently took my friend to the vineyard for her birthday.  It was our first vineyard tour, and we enjoyed the tasting.  We both left with bottles in our hands!  Thank you!",Lena Y.,5,7,7,1
 Invalid date,"Enjoyed the tour with Joe, the winemaker. Would have like to have gone outside to view the grapes, but it was 90 degrees so better staying inside where it was cooler.",Elizabeth H.,5,23,23,1
 Invalid date,Wine tasting for couples should be limited to 3 each and they can share. Wine tasting for a single could be 5. The wine tasting part was too rushed to enjoy fully. This plan might slow it down for couples. Also a short visit to the actual vineyard?,Kristin W.,5,25,25,1
 Invalid date,"Finally found a sweet red wine I like!   Thank you soooooo much for Victoria's Pleasure.  I will be returning for more.   Lots more!!!    LOL!!       

                                                                                Kathi O.",Kathi O.,5,2,2,1
 Invalid date,The person who gave the tour was very informative.,Dennis R.,5,2,2,1
 Invalid date,Perfect way to start a day on the LeHigh Valley wine trail.,Kevin B.,5,4,4,1
 Invalid date,Beautiful scenery,Tracey R.,5,14,14,1
 Invalid date,the tour with the extra large 30+ group was handled very well. Thanks for an informative and relaxing afternoon.,Greg K.,5,3,3,1
 Invalid date,I personally did not care for their wines.,Susan F.,5,2,2,1
 Invalid date,"tour was a little too long, standing in one spot",Linda W.,5,3,3,1
 Invalid date,"Did not care for the tour, too long and drawn out, did not see anything actually working, so it was just listening to a speech. Informative but I already new 95% of what was being talked about.",Paula W.,5,3,3,1
 Invalid date,"Hard to hear info about wine cellar w/open floor plan of bar above.  Owner talked, but hard to hear w/people above sampling wine/talking.",Denise S.,5,35,35,1
 Invalid date,We had a great time at our wine tasting and can't wait to come back again.,Cindy F.,5,14,14,1
 Invalid date,We love puppy!,Pe R.,5,14,14,1
 Invalid date,Too far from Central Jersey just to visit. You need yo be in area for other reasons.,Michele C.,5,18,18,0
 Invalid date,Wonderful vertical tasting but 2 hours is a little long to stand.,Joan M.,5,28,28,1
 Invalid date,"Do more wine classes with live demo, how they collect grapes and process wine. I like their classes.",Amit B.,5,8,8,1
 Invalid date,"great price for a tour, history & wine tasting!",Jessica,5,9,9,1
 Invalid date,Thanks for a great tour and tasting!,Brittany E.,5,7,7,1
 Invalid date,Please keep up the great work!,Zachary M.,5,46,46,1
" May 4, 2012",Wonderful vertical tasting but 2 hours is a little long to stand.,Joan M.,5,28,28,1
" May 4, 2012","Do more wine classes with live demo, how they collect grapes and process wine. I like their classes.",Amit B.,5,8,8,1
" May 4, 2012","great price for a tour, history & wine tasting!",Jessica,5,9,9,1
" February 20, 2012",Thanks for a great tour and tasting!,Brittany E.,5,7,7,1
" February 20, 2012",Please keep up the great work!,Zachary M.,5,46,46,1
